,NotaFiscal,DataEmissao,DataEmbarque,DataDespacho,Romaneio,TranspRedespacho,Tipo,Faixa,ValorNF,CustoTransporte
165,772932,2017-09-04,2017-09-04,2017-09-04,4,530,8,14,2948.42,181.42119849462364
166,772875,2017-09-04,2017-09-04,2017-09-04,4,40,8,14,2254.24,180.5777324731183
167,772909,2017-09-04,2017-09-04,2017-09-04,4,1306,8,14,2837.61,181.2865583870968
168,772907,2017-09-04,2017-09-04,2017-09-04,4,1210,8,14,2321.1,180.658970967742
169,772947,2017-09-04,2017-09-04,2017-09-04,4,328,8,14,2385.88,180.73768215053764
170,772959,2017-09-04,2017-09-04,2017-09-04,4,593,8,14,1645.47,179.8380441935484
171,772937,2017-09-04,2017-09-04,2017-09-04,4,615,8,14,1354.63,179.48465795698925
172,773000,2017-09-04,2017-09-04,2017-09-04,4,1313,8,14,5446.75,184.4568037634409
173,772946,2017-09-04,2017-09-04,2017-09-04,4,487,8,14,2141.39,180.440613655914
174,772928,2017-09-04,2017-09-04,2017-09-04,4,8,8,14,2329.94,180.66971204301075
175,772979,2017-09-04,2017-09-04,2017-09-04,4,584,8,14,1225.96,179.32831698924733
176,772899,2017-09-04,2017-09-04,2017-09-04,4,753,8,14,3313.79,181.86514268817209
177,772896,2017-09-04,2017-09-04,2017-09-04,4,21,8,14,1229.08,179.33210795698923
178,773005,2017-09-04,2017-09-04,2017-09-04,4,615,8,14,3004.63,181.48949666666667
179,772924,2017-09-04,2017-09-04,2017-09-04,4,851,8,14,2614.31,181.01523688172043
180,772919,2017-09-04,2017-09-04,2017-09-04,4,432,8,14,2446.33,180.81113215053765
181,772998,2017-09-04,2017-09-04,2017-09-04,4,432,8,14,2972.02,163.74127161290323
182,772943,2017-09-04,2017-09-04,2017-09-04,4,710,8,14,2720.99,163.43625666666668
183,772957,2017-09-04,2017-09-04,2017-09-04,4,1247,8,14,1584.21,162.19586806451613
184,772889,2017-09-04,2017-09-04,2017-09-04,4,1625,8,14,2070.19,163.3498007526882
185,772927,2017-09-04,2017-09-04,2017-09-04,4,891,8,14,2416.55,164.7566682795699
186,772933,2017-09-04,2017-09-04,2017-09-04,4,1210,8,14,2037.15,166.26771989247314
187,772891,2017-09-04,2017-09-04,2017-09-04,4,1192,8,14,1612.13,166.31473860215053
188,772897,2017-09-04,2017-09-04,2017-09-04,4,264,8,14,1666.83,167.08550311827958
189,772922,2017-09-04,2017-09-04,2017-09-04,4,382,8,14,5932.54,177.48039806451612
190,772894,2017-09-04,2017-09-04,2017-09-04,4,397,8,14,2596.06,174.69413741935486
191,773386,2017-09-04,2017-09-04,2017-09-04,4,1381,8,14,3765.79,176.81972333333331
192,772944,2017-09-04,2017-09-04,2017-09-04,4,615,8,14,4635.0,178.29844086021504
193,772671,2017-09-04,2017-09-04,2017-09-04,4,1628,8,14,848.69,174.8247523655914
194,772985,2017-09-04,2017-09-04,2017-09-04,4,98,8,14,3935.77,178.57572053763442
195,772866,2017-09-04,2017-09-04,2017-09-04,4,148,8,14,6226.46,183.4719352688172
196,772983,2017-09-04,2017-09-04,2017-09-04,4,886,8,14,2676.43,182.1165224731183
197,772991,2017-09-04,2017-09-04,2017-09-04,4,617,8,14,2821.13,183.7009429032258
198,772892,2017-09-04,2017-09-04,2017-09-04,4,1192,8,14,6260.7,190.1339688172043
199,773002,2017-09-04,2017-09-04,2017-09-04,4,615,8,14,7856.71,197.7076153763441
200,773369,2017-09-04,2017-09-04,2017-09-04,4,337,8,14,5193.07,198.97867645161293
201,772978,2017-09-04,2017-09-04,2017-09-04,4,584,8,14,7212.85,207.06722634408604
202,772999,2017-09-04,2017-09-04,2017-09-04,4,1429,8,14,10556.39,213.1018502150538
203,772920,2017-09-04,2017-09-04,2017-09-04,4,808,8,14,11592.72,230.700831827957
204,773536,2017-09-04,2017-09-04,2017-09-05,5,1237,6,12,5784.34,65.1732688172043
205,773001,2017-09-04,2017-09-04,2017-09-05,5,615,6,12,10345.2,71.78064516129032
206,773535,2017-09-04,2017-09-04,2017-09-05,5,897,6,12,11433.06,77.28587096774194
207,772992,2017-09-04,2017-09-04,2017-09-05,5,617,6,12,8330.3,74.56892473118279
208,772885,2017-09-04,2017-09-04,2017-09-05,5,325,6,12,19625.21,95.50882795698924
209,773003,2017-09-04,2017-09-04,2017-09-05,5,615,6,12,19029.98,95.02363440860216
210,772988,2017-09-04,2017-09-04,2017-09-05,5,98,6,12,15878.43,91.82067741935484
211,772975,2017-09-04,2017-09-04,2017-09-05,5,584,6,12,29036.58,129.07116129032258
212,773336,2017-09-04,2017-09-04,2017-09-05,5,1237,6,12,70265.92,243.9792688172043
213,772874,2017-09-05,2017-09-05,2017-09-05,5,71,6,12,1793.72,44.56227956989248
214,772904,2017-09-05,2017-09-05,2017-09-05,5,679,6,12,2440.07,46.00050537634409
215,772912,2017-09-05,2017-09-05,2017-09-05,5,238,6,12,2099.34,45.66509677419355
216,772903,2017-09-05,2017-09-05,2017-09-05,5,432,6,12,1596.8,45.24860215053764
217,772921,2017-09-05,2017-09-05,2017-09-05,5,140,6,12,1253.02,44.90991397849462
218,773356,2017-09-05,2017-09-05,2017-09-05,5,371,6,12,1725.73,45.604010752688176
219,772900,2017-09-05,2017-09-05,2017-09-05,5,337,6,12,1698.91,45.66807526881721
220,773353,2017-09-05,2017-09-05,2017-09-05,5,1492,6,12,1574.9,45.56569892473119
221,772908,2017-09-05,2017-09-05,2017-09-05,5,1192,6,12,1356.38,45.36169892473119
222,773333,2017-09-05,2017-09-05,2017-09-05,5,329,6,12,1581.43,45.665623655913976
223,772917,2017-09-05,2017-09-05,2017-09-05,5,432,6,12,1505.42,45.58389247311828
224,772910,2017-09-05,2017-09-05,2017-09-05,5,728,6,12,1344.69,45.62783870967742
225,772952,2017-09-05,2017-09-05,2017-09-05,5,432,6,12,2362.32,46.81496774193549
226,772936,2017-09-05,2017-09-05,2017-09-05,5,227,6,12,1419.3,45.92483870967742
227,773331,2017-09-05,2017-09-05,2017-09-05,5,1237,6,12,1894.69,46.46697849462366
228,772926,2017-09-05,2017-09-05,2017-09-05,5,1306,6,12,2182.19,46.80708602150538
229,772923,2017-09-05,2017-09-05,2017-09-05,5,1369,6,12,1932.31,46.53839784946237
230,772925,2017-09-05,2017-09-05,2017-09-05,5,1542,6,12,2334.34,47.001655913978496
231,773328,2017-09-05,2017-09-05,2017-09-05,5,1237,6,12,2530.69,47.24375268817205
232,772916,2017-09-05,2017-09-05,2017-09-05,5,738,6,12,2505.9,47.24806451612904
233,772938,2017-09-05,2017-09-05,2017-09-05,5,1306,6,12,2082.28,46.85449462365592
234,772887,2017-09-05,2017-09-05,2017-09-05,5,40,6,12,2406.59,47.26515053763441
235,773549,2017-09-05,2017-09-05,2017-09-05,5,1192,6,12,1573.09,46.39988172043011
236,772913,2017-09-05,2017-09-05,2017-09-05,5,974,6,12,1818.64,46.75681720430108
237,773420,2017-09-05,2017-09-05,2017-09-05,5,179,6,12,1502.59,46.69568817204301
238,773481,2017-09-05,2017-09-05,2017-09-05,5,615,6,12,2333.61,47.80603225806452
239,772898,2017-09-05,2017-09-05,2017-09-05,5,11,6,12,1348.32,46.77754838709677
240,773440,2017-09-05,2017-09-05,2017-09-05,5,1170,6,12,1389.01,46.88323655913979
241,773372,2017-09-05,2017-09-05,2017-09-05,5,1381,6,12,3502.39,49.1866559139785
242,772915,2017-09-05,2017-09-05,2017-09-05,5,1192,6,12,1216.18,46.75933333333333
243,773428,2017-09-05,2017-09-05,2017-09-05,5,708,6,12,3172.78,49.07997849462366
244,773330,2017-09-05,2017-09-05,2017-09-05,5,1237,6,12,2540.59,48.586010752688175
245,773541,2017-09-05,2017-09-05,2017-09-05,5,179,6,12,1223.93,47.17024731182796
246,773393,2017-09-05,2017-09-05,2017-09-05,5,1303,6,12,1527.65,47.527795698924734
247,773341,2017-09-05,2017-09-05,2017-09-05,5,1492,6,12,3493.51,49.672591397849466
248,772989,2017-09-05,2017-09-05,2017-09-05,5,98,6,12,1845.11,48.271731182795705
249,772902,2017-09-05,2017-09-05,2017-09-05,5,1210,6,12,1791.14,48.49240860215054
250,773335,2017-09-05,2017-09-05,2017-09-05,5,329,6,12,2630.94,49.45735483870968
251,773540,2017-09-05,2017-09-05,2017-09-05,5,179,6,12,3128.0,50.115698924731184
252,773464,2017-09-05,2017-09-05,2017-09-05,5,708,6,12,3998.36,51.05156989247312
253,773359,2017-09-05,2017-09-05,2017-09-05,5,1306,6,12,1446.0,48.67870967741936
254,773361,2017-09-05,2017-09-05,2017-09-05,5,1492,6,12,5351.16,53.00167741935484
255,773487,2017-09-05,2017-09-05,2017-09-05,5,356,6,12,2057.04,49.83122580645162
256,772935,2017-09-05,2017-09-05,2017-09-05,5,128,6,12,4856.57,52.93437634408602
