NotaFiscal	DataEmissao	Peso	ValorNFs	TranspRedespacho
785159	25/10/2017	46	1289.39	1492
785176	25/10/2017	166	2353.68	1492
785166	25/10/2017	1098	17017.66	307
785119	25/10/2017	266	2758.32	102
785120	25/10/2017	1074	20145.23	102
785121	25/10/2017	385	7676	102
785122	25/10/2017	11324	164309.89	102
785133	25/10/2017	3444	30296.33	103
785139	25/10/2017	1422	25041.03	419
785140	25/10/2017	57	2172.7	419
785141	25/10/2017	611	12091.46	419
785136	25/10/2017	76	2163.63	615
785135	25/10/2017	2416	39323.09	615
785132	25/10/2017	2426	40104.82	838
785137	25/10/2017	652	16216.04	1520
785145	25/10/2017	1367	16781.25	40
785146	25/10/2017	334	6646.68	40
785154	25/10/2017	1891	23408.22	59
785143	25/10/2017	1236	23266.65	813
785153	25/10/2017	1570	29919.7	844
785142	25/10/2017	141	3075.83	844
785156	25/10/2017	1865	34933.79	897
785149	25/10/2017	815	11863.7	1385
785151	25/10/2017	121	2323.58	1385
785157	25/10/2017	891	16606.66	1385
785155	25/10/2017	789	13287.27	1428
785148	25/10/2017	690	18670.34	1428
785152	25/10/2017	204	3914.4	1428
784099	23/10/2017	56	1374.39	317
784098	23/10/2017	248	6380.46	317
779837	04/10/2017	571	5224.29	646
784005	23/10/2017	168	3016.17	944
784093	23/10/2017	73	1581.2	1287
784092	23/10/2017	186	2527.08	1287
784346	21/10/2017	305	3426.84	1657
785255	25/10/2017	12	1223.36	8
785221	25/10/2017	21	2684.93	8
785276	25/10/2017	127	1216.77	8
785165	25/10/2017	1207	17480.75	35
785206	25/10/2017	259	4545.36	89
785207	25/10/2017	98	1384.33	89
785219	25/10/2017	426	9144.13	238
785198	25/10/2017	517	8153.48	238
785214	25/10/2017	32	3533.7	238
785269	25/10/2017	414	4491.94	332
785170	25/10/2017	918	14976.37	435
785168	25/10/2017	808	16207.46	579
785172	25/10/2017	293	5357.34	686
785215	25/10/2017	771	13915.24	709
785238	25/10/2017	569	7311.81	743
785202	25/10/2017	621	12552.79	912
785195	25/10/2017	1053	23808.77	1210
785210	25/10/2017	536	9797.89	1479
785164	25/10/2017	1084	23082.58	1492
785130	25/10/2017	1329	10932.98	183
785131	25/10/2017	661	7613.38	183
785128	25/10/2017	874	16679.8	183
783996	25/10/2017	3430	49052.68	293
783553	25/10/2017	2610	34630.96	808
785126	25/10/2017	292	6440.37	851
785129	25/10/2017	3242	56528.17	851
783551	25/10/2017	6021	108719.21	1220
785127	25/10/2017	402	4801.01	1510
785281	25/10/2017	5043	58595.53	1510
785294	25/10/2017	347	5429.59	21
785188	25/10/2017	506	11829.4	21
785180	25/10/2017	122	1378.49	148
785295	25/10/2017	74	1595.1	148
785292	25/10/2017	137	2383.79	329
785293	25/10/2017	83	1660.26	329
785184	25/10/2017	1419	31454.52	419
785296	25/10/2017	426	6078.36	615
785190	25/10/2017	190	2933.19	615
785179	25/10/2017	140	2033.3	615
785186	25/10/2017	468	7553.96	615
785319	25/10/2017	1160	22457.68	710
785181	25/10/2017	135	3991.65	710
785183	25/10/2017	138	2090.76	957
785237	25/10/2017	97	1411.6	51
784932	25/10/2017	1093	19342.62	59
785227	25/10/2017	56	1315.65	66
785247	25/10/2017	212	4243.01	82
785200	25/10/2017	339	4842.38	89
785232	25/10/2017	389	8230.48	130
785241	25/10/2017	274	5198.61	175
785218	25/10/2017	70	1459.63	238
785208	25/10/2017	77	2604.36	238
785231	25/10/2017	62	1213.49	453
784934	25/10/2017	264	4080.82	478
785236	25/10/2017	87	1562.65	487
785261	25/10/2017	179	1385.2	502
785273	25/10/2017	45	1461.01	554
785222	25/10/2017	175	2080.8	556
785233	25/10/2017	253	4703	593
785266	25/10/2017	47	1394.72	653
785224	25/10/2017	119	2661.05	679
785243	25/10/2017	146	2525.61	735
785203	25/10/2017	141	2747.65	1192
785209	25/10/2017	102	1396.1	1192
785194	25/10/2017	117	1738.32	1262
785251	25/10/2017	134	3039.03	1264
785244	25/10/2017	277	8938.98	1317
785242	25/10/2017	364	8375.81	1328
785240	25/10/2017	86	2321.92	1333
783550	25/10/2017	4815	107167.19	1381
785250	25/10/2017	274	3457.11	1485
785265	25/10/2017	35	1812.05	1634
785229	25/10/2017	100	1357.68	1636
785267	26/10/2017	28	1212.14	8
785271	26/10/2017	119	2346.9	8
785226	26/10/2017	130	4913.39	66
785212	26/10/2017	113	1743.67	139
785274	26/10/2017	64	1432.45	148
785262	26/10/2017	16	1817.18	227
785223	26/10/2017	106	3091.42	227
784933	26/10/2017	432	7138.15	282
785230	26/10/2017	442	8470.71	301
785234	26/10/2017	81	1418.99	320
785205	26/10/2017	195	4472.83	321
785199	26/10/2017	158	3712.4	321
785275	26/10/2017	103	1253.74	325
785211	26/10/2017	932	14343.94	377
785201	26/10/2017	869	14917.8	496
785291	26/10/2017	63	2895.56	523
785197	26/10/2017	743	15870.02	581
785272	26/10/2017	197	1946.3	676
784931	26/10/2017	414	6009.76	678
785235	26/10/2017	382	8014.39	684
785246	26/10/2017	19	3056.71	684
785257	26/10/2017	103	2534.89	728
785228	26/10/2017	190	6235.32	1186
785213	26/10/2017	165	2824.06	1192
785260	26/10/2017	77	1871.09	1240
785263	26/10/2017	310	4648.81	1306
785239	26/10/2017	186	2777.64	1328
785270	26/10/2017	69	1411.38	1332
785245	26/10/2017	75	1525.46	1498
785118	26/10/2017	962	15915.59	1509
785117	26/10/2017	385	9431.77	1654
785447	25/10/2017	991	12118.33	1414
785580	26/10/2017	1540	20152.63	154
785581	26/10/2017	5961	66558.5	154
785579	26/10/2017	246	1922.48	154
785775	26/10/2017	11562	181138.85	1639
785776	26/10/2017	3059	65948.49	1639
784973	26/10/2017	595	4276.8	745
784972	26/10/2017	3256	24078.4	745
784071	23/10/2017	128	1970.8	98
784075	23/10/2017	207	2691.38	98
784056	23/10/2017	277	7215.06	98
784057	23/10/2017	113	3310.85	98
784058	23/10/2017	175	2784.85	98
784073	24/10/2017	2641	45862.63	584
784066	24/10/2017	1223	14178.48	584
784067	23/10/2017	103	1473.51	584
784039	24/10/2017	379	5130.67	1278
784040	23/10/2017	323	7627.97	1278
784042	23/10/2017	251	3108.46	1278
784043	23/10/2017	251	3040.21	1278
784044	23/10/2017	164	2421.62	1278
784045	23/10/2017	388	4303.57	1278
784047	23/10/2017	3418	59542.42	1278
784049	24/10/2017	238	3643.81	1278
784050	23/10/2017	435	10481.31	1278
785629	26/10/2017	1973	32766.71	21
785628	26/10/2017	1709	22537.51	565
785627	26/10/2017	1016	15830.42	676
785623	26/10/2017	989	17589.91	676
785622	26/10/2017	725	9216.3	1328
785762	26/10/2017	392	3001.44	1328
785763	26/10/2017	1014	7574.52	1328
785576	26/10/2017	2704	46017.43	1638
785575	26/10/2017	2078	35986.51	1638
785617	26/10/2017	322	6726.36	305
785618	26/10/2017	46	2853	305
785620	26/10/2017	1807	21623.51	305
785621	26/10/2017	1533	26443.35	729
785615	26/10/2017	1256	25143.89	729
785760	26/10/2017	2696	21118.36	808
785761	26/10/2017	277	4048.96	808
785616	26/10/2017	81	2384.09	808
785619	26/10/2017	2716	33988.03	1218
785585	26/10/2017	345	5838.81	59
785587	26/10/2017	211	2483.69	59
785592	26/10/2017	144	1462.32	59
785596	26/10/2017	94	2051	59
785601	26/10/2017	3291	49914.01	59
785586	26/10/2017	358	2973.08	1306
785589	26/10/2017	2443	29114.75	1306
785598	26/10/2017	142	1269.01	1306
785600	26/10/2017	615	7433.09	1306
785602	26/10/2017	69	1258.87	1306
785603	26/10/2017	330	2571.84	1306
785588	26/10/2017	151	2686.91	1306
785590	26/10/2017	704	13407.62	1306
785591	26/10/2017	52	1508.76	1306
785593	26/10/2017	131	2330.42	1306
785594	26/10/2017	123	2175.98	1306
785595	26/10/2017	761	11761.83	1306
785597	26/10/2017	123	1772.83	1306
785599	26/10/2017	1045	15402.43	1306
784717	25/10/2017	6142	94889.86	1287
784718	23/10/2017	50	1914.7	1287
785605	26/10/2017	3256	33521.4	213
785604	26/10/2017	2168	32992.95	284
785583	26/10/2017	712	17125.2	498
785584	26/10/2017	1018	16701.88	498
785578	26/10/2017	64	1580.83	498
785582	26/10/2017	2425	43328.51	498
785764	26/10/2017	2100	20747.89	1294
785606	26/10/2017	461	3923.06	1638
785607	26/10/2017	5871	80057.19	1638
785697	26/10/2017	274	2540.57	285
785640	26/10/2017	1144	8683.7	319
785646	26/10/2017	1161	23160.73	329
785634	26/10/2017	779	14450.73	579
785703	26/10/2017	23	1212.3	756
785658	26/10/2017	160	3105.83	851
785652	26/10/2017	772	5292	1303
785647	26/10/2017	372	5194.95	1305
785680	27/10/2017	530	7139.42	1381
785635	26/10/2017	132	2357.53	1492
785711	26/10/2017	115	2268.54	4
785256	26/10/2017	279	5892.71	66
785248	26/10/2017	79	1436.75	148
785702	26/10/2017	187	1436.25	320
785216	26/10/2017	726	12529.79	321
785690	26/10/2017	359	4151.75	397
785649	26/10/2017	57	1882.46	556
785735	26/10/2017	267	2241.48	686
785249	26/10/2017	413	6970.66	735
785217	26/10/2017	652	10936.16	744
785252	26/10/2017	166	2180.1	846
785677	26/10/2017	112	2086.5	851
785225	26/10/2017	581	9442.06	1112
785716	26/10/2017	122	2530.44	1217
785422	26/10/2017	133	2100.02	1220
785648	26/10/2017	374	5999.04	1303
785729	26/10/2017	60	1388.99	1385
785734	26/10/2017	94	1751.73	1605
785175	25/10/2017	1461	28457.31	1660
785626	26/10/2017	803	14750.58	238
785624	26/10/2017	730	6121.59	238
785739	26/10/2017	30	1248.09	382
785632	26/10/2017	135	2257.97	478
785630	26/10/2017	625	9775.25	709
785740	26/10/2017	48	1227.32	744
785625	26/10/2017	1288	18521.33	830
785788	26/10/2017	59	1371.4	879
785786	26/10/2017	132	17953.27	1305
785787	26/10/2017	1393	30076.69	1305
785573	26/10/2017	177	5114.65	1654
784739	25/10/2017	524	7481.29	584
784736	25/10/2017	46	2089.18	845
784732	25/10/2017	103	1232.94	1278
785687	27/10/2017	1018	8792.91	40
785633	27/10/2017	1334	23611.04	122
785676	27/10/2017	1073	14216.49	129
785685	27/10/2017	218	4887.27	227
785659	27/10/2017	700	10326.08	227
785636	27/10/2017	597	11632.51	328
785644	27/10/2017	545	11171.16	328
785638	27/10/2017	1202	26886.13	523
785650	27/10/2017	1225	20517.7	556
785653	27/10/2017	148	2359.38	579
785643	27/10/2017	11	1426.91	579
785645	27/10/2017	260	3211.92	579
785668	27/10/2017	954	20663.93	591
785631	27/10/2017	1342	32080.35	709
785682	27/10/2017	296	2949.8	851
785667	27/10/2017	121	2312.79	851
785683	27/10/2017	297	3990.14	897
785675	27/10/2017	45	1282.42	897
785678	27/10/2017	1057	10634.86	1112
785686	27/10/2017	68	1383.06	1170
785639	27/10/2017	1154	10566.57	1235
785642	27/10/2017	1184	13729.36	1237
785651	27/10/2017	122	1360.48	1305
785637	27/10/2017	746	13539.62	1305
785688	27/10/2017	854	10997.94	1354
785657	27/10/2017	388	5495.32	1510
785669	27/10/2017	189	3446.48	1524
785673	27/10/2017	163	2609.02	851
819982	27/10/2017	494	4786.5	996
785722	27/10/2017	182	2127.36	4
785706	27/10/2017	178	3393.36	130
785691	27/10/2017	55	1875.78	165
785718	27/10/2017	495	7354.23	183
785672	27/10/2017	724	9463.79	189
786208	27/10/2017	93	2378.41	240
785731	27/10/2017	256	3610.41	244
785694	27/10/2017	167	1721.55	264
785707	27/10/2017	139	1783.88	321
785704	27/10/2017	134	3628.45	337
785700	27/10/2017	58	1330.23	358
785732	27/10/2017	141	2195.1	393
785717	27/10/2017	406	6250.54	481
785710	27/10/2017	370	4758.45	514
785712	27/10/2017	66	2262.5	605
785696	27/10/2017	537	10139.81	753
785698	27/10/2017	262	5765.07	883
785679	27/10/2017	171	2338.18	897
785666	27/10/2017	236	2983.03	897
786197	27/10/2017	312	3525.91	966
785705	27/10/2017	81	1213.83	974
785708	27/10/2017	113	1712.23	1162
785681	27/10/2017	237	2246.88	1170
785733	27/10/2017	138	2603.67	1217
785674	27/10/2017	799	8257.58	1304
785738	27/10/2017	599	9530.56	1348
785684	27/10/2017	286	5356.77	1354
785721	27/10/2017	563	6011.22	1364
785671	27/10/2017	361	8922.29	1381
785727	27/10/2017	170	2960.02	1385
785715	27/10/2017	205	2522.92	1385
786066	27/10/2017	1378	23991.12	1394
785714	27/10/2017	50	1364.5	1413
785725	27/10/2017	275	5197.23	1479
785663	27/10/2017	236	7536.87	1510
785692	27/10/2017	74	2017.54	1520
785695	27/10/2017	107	1535.86	1636
786039	27/10/2017	465	7560.75	851
786040	27/10/2017	2595	37784.02	851
786041	27/10/2017	69	1264.43	851
786042	27/10/2017	2612	34649.34	851
786044	27/10/2017	5316	74653.37	1381
786054	27/10/2017	668	11213.07	1561
786055	27/10/2017	668	11213.07	1561
786050	27/10/2017	884	14311.13	1561
784721	26/10/2017	7	1273.81	1287
784722	26/10/2017	1735	37789.39	1287
784072	23/10/2017	293	3973.78	98
784054	23/10/2017	204	3510.08	98
784064	24/10/2017	1543	32423.96	98
784065	23/10/2017	434	5338.67	98
784068	23/10/2017	560	9969.13	98
784061	24/10/2017	430	11461.64	584
784062	23/10/2017	246	5560.43	584
784069	23/10/2017	65	2170.31	584
784070	23/10/2017	141	2774.86	584
784086	23/10/2017	927	17175.72	617
784735	23/10/2017	1255	20830.4	845
784051	23/10/2017	2936	44443.34	1278
784052	23/10/2017	32	170.08	1278
784053	23/10/2017	179	3136.31	1278
784002	23/10/2017	678	8777.64	1278
784048	23/10/2017	2	87.82	1278
785774	27/10/2017	350	5216.87	178
785769	27/10/2017	1248	26344.33	296
785418	27/10/2017	722	16468.81	329
785416	27/10/2017	194	2478.89	329
785656	27/10/2017	562	9832.27	419
785770	27/10/2017	869	10041.65	615
785771	27/10/2017	556	11146.06	615
785772	27/10/2017	248	4697.84	615
785612	27/10/2017	588	7540.78	615
785613	27/10/2017	75	2026.39	615
786201	27/10/2017	120	1818.45	710
786200	27/10/2017	323	6219.9	957
785282	25/10/2017	883	5927.53	291
784737	25/10/2017	615	12919.66	317
784738	25/10/2017	59	978.82	317
784091	23/10/2017	36	1808.73	566
784733	25/10/2017	1126	24206.02	584
784734	25/10/2017	37	919.61	584
784731	25/10/2017	1053	13589.42	1278
784349	23/10/2017	898	15155.45	1287
786228	27/10/2017	597	11787.3	1106
786230	27/10/2017	398	7858.2	1106
786229	27/10/2017	199	3685.5	1106
786073	27/10/2017	1438	14909.14	59
785709	27/10/2017	83	3825.85	128
786156	27/10/2017	141	1444.47	129
785723	27/10/2017	98	4738.49	140
786128	27/10/2017	788	9762.27	154
785719	27/10/2017	72	2277.61	165
785689	27/10/2017	592	10654.17	199
785728	27/10/2017	550	8289.26	265
785730	27/10/2017	387	8077.74	312
786062	27/10/2017	528	5229.02	397
786064	27/10/2017	416	4189	397
785693	27/10/2017	109	1249.1	502
785724	27/10/2017	240	3139.49	581
786117	27/10/2017	128	2581.51	593
785736	27/10/2017	51	1411.81	593
785726	27/10/2017	104	1881.6	678
785701	27/10/2017	562	9935.43	756
785670	27/10/2017	658	10811.18	1170
785720	27/10/2017	572	10192.77	1216
786169	27/10/2017	129	2921.66	1216
786133	27/10/2017	1123	12119.4	1282
785699	27/10/2017	459	7195.03	1291
786075	27/10/2017	350	7270.88	1306
786110	27/10/2017	575	11933.97	1389
786181	27/10/2017	74	2832.22	1510
785713	27/10/2017	348	7534.53	1520
785737	27/10/2017	432	11830.48	1672
786074	28/10/2017	83	1462.14	59
786106	28/10/2017	752	10435.85	89
786126	28/10/2017	327	4913.3	89
786150	28/10/2017	167	3049.84	129
786058	28/10/2017	1701	37205.83	213
786067	28/10/2017	119	1546.55	213
786060	28/10/2017	1590	30275.08	288
786077	28/10/2017	443	10091.23	288
786123	28/10/2017	65	2016.13	315
786232	28/10/2017	384	5454.81	328
786072	28/10/2017	82	1325.11	397
786061	28/10/2017	108	3315.41	397
786069	28/10/2017	305	2919.84	397
786120	28/10/2017	228	4301.74	502
786059	28/10/2017	366	6803.34	556
786116	28/10/2017	92	1178.48	593
786118	28/10/2017	144	1999.06	593
786065	28/10/2017	1714	29384.18	710
786107	28/10/2017	136	1973.11	729
786127	28/10/2017	378	4751.01	729
786148	28/10/2017	521	11397.18	1186
786063	28/10/2017	1188	25495	1306
786119	28/10/2017	99	2322.18	1419
783997	28/10/2017	10809	122050.26	293
786590	28/10/2017	1441	18228.49	514
786114	28/10/2017	135	2170.49	89
786155	28/10/2017	143	3220.54	129
786167	28/10/2017	49	1210.97	129
786162	28/10/2017	72	1608.83	129
786124	28/10/2017	1295	19517.79	179
786161	28/10/2017	13	1343.88	199
786163	28/10/2017	30	1431.29	199
786140	28/10/2017	121	2243.2	199
786191	28/10/2017	35	1653.92	227
786178	28/10/2017	225	3129.85	244
786153	28/10/2017	133	3087.15	293
786160	28/10/2017	167	3874.15	307
786173	28/10/2017	92	2061.03	307
786105	28/10/2017	55	1655.9	315
786134	28/10/2017	1308	22231.73	325
786159	28/10/2017	77	1312.48	328
786189	28/10/2017	244	3541.33	329
786196	28/10/2017	110	2592.53	344
786157	28/10/2017	146	1981.91	344
786057	28/10/2017	139	3091.76	397
786192	28/10/2017	59	3650.13	413
786179	28/10/2017	255	4738.69	416
786143	28/10/2017	278	9463.71	419
786145	28/10/2017	258	6652.49	419
786185	28/10/2017	101	2536.29	432
786142	28/10/2017	77	1222.86	432
786186	28/10/2017	182	6603.9	498
786199	28/10/2017	566	8575.17	514
786177	28/10/2017	123	2580.17	540
786195	28/10/2017	153	2210.13	591
786168	28/10/2017	272	5694.02	591
786111	28/10/2017	331	6826.38	593
786112	28/10/2017	57	1653.22	593
