NotaFiscal	DataEmissao	Peso	ValorNFs	TranspRedespacho
805169	08/12/2017	397	6692	325
805237	08/12/2017	264	4589.18	345
805231	08/12/2017	164	2522.54	413
805209	08/12/2017	370	6055.38	496
805219	08/12/2017	84	1744.32	556
805221	08/12/2017	223	4380.31	653
805157	08/12/2017	336	5637.09	679
805222	08/12/2017	59	1222.72	686
805249	08/12/2017	217	5744.13	825
805223	08/12/2017	121	2001.24	851
805239	08/12/2017	124	2025.4	1313
805234	08/12/2017	189	2407.03	1369
805188	08/12/2017	341	5736.4	1419
805159	08/12/2017	715	12676.5	1522
805228	08/12/2017	33	1192.83	1524
805214	08/12/2017	412	6296.31	35
805254	08/12/2017	250	4481.31	110
804835	08/12/2017	117	2227.53	128
805232	08/12/2017	128	4098.84	171
805198	08/12/2017	361	6770.76	173
805207	08/12/2017	197	3083.05	213
805289	08/12/2017	53	1300.53	227
805161	08/12/2017	67	1215.45	238
805250	08/12/2017	344	31174.55	240
805251	08/12/2017	45	293.4	240
805210	08/12/2017	453	5545.99	244
804854	08/12/2017	104	1893.9	267
804813	08/12/2017	59	1190.98	293
804791	08/12/2017	227	6237.67	315
805171	08/12/2017	498	8914.18	325
805290	08/12/2017	744	14905.76	416
805197	08/12/2017	268	4551.11	416
805225	08/12/2017	171	2385.31	432
805211	08/12/2017	538	8937.37	481
805217	08/12/2017	380	6972.7	514
805195	08/12/2017	302	5548.86	541
805191	08/12/2017	101	1983.16	579
804758	08/12/2017	199	3147.29	579
804746	08/12/2017	87	1565.89	579
804795	08/12/2017	80	1273.31	609
805192	08/12/2017	302	5056.29	618
805194	08/12/2017	286	4518.65	676
805177	08/12/2017	373	6608.16	679
804763	08/12/2017	218	4789.48	679
805215	08/12/2017	583	8298.88	708
805213	08/12/2017	453	8305.45	728
804822	08/12/2017	54	1200.39	743
805248	08/12/2017	314	6409.68	825
804853	08/12/2017	75	1426.56	855
805204	08/12/2017	210	2757.67	1306
804840	08/12/2017	132	2659.22	1369
805175	08/12/2017	802	12181.02	1385
805162	08/12/2017	505	7452.02	1385
805227	08/12/2017	63	1404.64	1485
805252	08/12/2017	158	3477.63	1511
805154	08/12/2017	492	6408.56	1638
803236	01/12/2017	12207	88025.6	1384
803237	01/12/2017	12207	88025.6	1384
803240	01/12/2017	10992	81767.08	1384
803241	01/12/2017	4604	38205.44	1384
803242	01/12/2017	5102	39760.2	1384
803893	04/12/2017	939	22096.56	1384
803238	01/12/2017	12207	88025.6	1384
803239	01/12/2017	12382	92340	1384
805861	09/12/2017	517	8543.26	213
805843	09/12/2017	1055	9918.69	321
805850	09/12/2017	701	13140.87	523
806057	09/12/2017	630	9234.26	579
805868	09/12/2017	882	8871.1	830
805845	09/12/2017	705	7220.66	1117
805947	09/12/2017	578	8994.62	1522
805443	09/12/2017	54	1236.45	1615
805442	09/12/2017	156	2981.55	1617
806045	09/12/2017	69	1352.36	4
805846	09/12/2017	240	3485.36	8
805849	09/12/2017	153	2701.48	8
805852	09/12/2017	107	2096.28	8
805840	09/12/2017	129	2509.27	8
805860	09/12/2017	61	1387.22	8
805943	09/12/2017	424	3553.71	21
805911	09/12/2017	100	1534.9	21
805918	09/12/2017	126	2314.82	40
805862	09/12/2017	389	2728.8	59
805867	09/12/2017	161	3167.14	59
805851	09/12/2017	171	2929.08	59
805856	09/12/2017	219	2001.08	213
805842	09/12/2017	175	3158.44	213
805937	09/12/2017	102	1920.63	234
805941	09/12/2017	161	2977.45	234
805178	09/12/2017	427	10839.09	276
805897	09/12/2017	141	1371.52	293
805857	09/12/2017	89	1817.42	321
805816	09/12/2017	148	2348.06	325
805936	09/12/2017	667	10492.73	328
805915	09/12/2017	227	3506.22	337
805926	09/12/2017	57	1397.3	382
805858	09/12/2017	652	9419.6	419
805848	09/12/2017	189	3416.3	419
805963	09/12/2017	147	2706.31	498
806005	09/12/2017	149	2547.21	520
805841	09/12/2017	164	2373.26	579
805853	09/12/2017	70	1285.2	579
805855	09/12/2017	88	1557.64	579
805896	09/12/2017	282	3229.28	679
805929	09/12/2017	82	1686.27	679
805932	09/12/2017	156	3031.6	708
805948	09/12/2017	222	4141.23	710
805905	09/12/2017	120	2381.27	710
805938	09/12/2017	67	1239.53	735
805899	09/12/2017	218	4112.57	735
805854	09/12/2017	678	11469.15	784
805925	09/12/2017	209	3943.91	841
805912	09/12/2017	91	1618.02	851
805940	09/12/2017	468	3751.47	893
805903	09/12/2017	485	7402.89	904
805900	09/12/2017	423	6842.59	1201
805950	09/12/2017	81	2277.37	1210
805904	09/12/2017	195	4728.54	1237
806001	09/12/2017	97	1797.39	1380
806014	09/12/2017	96	1997.74	1381
805859	09/12/2017	399	6294.32	1485
805844	09/12/2017	166	2828.88	1485
805866	09/12/2017	175	2822.18	1571
805863	09/12/2017	513	6549.31	1583
804875	07/12/2017	127	2626.23	1510
804332	07/12/2017	146	2075.46	662
804333	07/12/2017	1221	13315.72	662
804336	07/12/2017	1347	19985.76	1007
805942	09/12/2017	84	1831.21	35
805945	09/12/2017	155	2426.8	35
805914	09/12/2017	205	3222.8	35
805935	09/12/2017	244	3396.91	40
805901	09/12/2017	99	1712.65	89
805917	09/12/2017	130	2014.18	89
805930	09/12/2017	99	1492.84	89
805931	09/12/2017	144	1993.29	89
805924	09/12/2017	160	2698.5	234
805909	09/12/2017	108	1670.48	293
805956	09/12/2017	330	7276.4	293
805922	09/12/2017	204	2548.13	329
805951	09/12/2017	138	2732.8	382
805919	09/12/2017	224	4065.93	382
805908	09/12/2017	235	3573.13	611
805910	09/12/2017	100	2014.48	611
805946	09/12/2017	270	4831.67	611
805865	09/12/2017	1043	18364.27	673
805949	09/12/2017	222	2935.71	708
805913	09/12/2017	126	3040.74	710
805921	09/12/2017	133	2400.32	710
805944	09/12/2017	100	1886.82	735
805869	09/12/2017	942	17021.62	809
805916	09/12/2017	468	6326.68	814
805902	09/12/2017	104	2354.18	814
805939	09/12/2017	203	3263	841
805933	09/12/2017	175	3194.72	851
805934	09/12/2017	85	3764.59	851
805906	09/12/2017	260	5539.14	851
805189	09/12/2017	537	8052.17	1186
805907	09/12/2017	222	4323.33	1210
805898	09/12/2017	127	2558.47	1210
805953	09/12/2017	140	1755.55	1237
805952	09/12/2017	430	6883.04	1247
805923	09/12/2017	124	2311.61	1385
805920	09/12/2017	93	1809.34	1385
805954	09/12/2017	105	1532.21	1385
805955	09/12/2017	165	2271.75	1385
805847	09/12/2017	134	2559.57	1485
805814	11/12/2017	1196	17815.95	103
805819	11/12/2017	605	6165.64	103
806050	11/12/2017	2575	42183.32	110
806051	11/12/2017	3059	43723.68	110
806052	11/12/2017	3336	36820.9	110
805771	11/12/2017	158	2834.9	110
805772	11/12/2017	66	1317.44	110
806055	11/12/2017	1154	17321.18	240
806053	11/12/2017	7153	109608.63	943
806054	11/12/2017	1607	23397.02	943
805801	11/12/2017	135	1300.33	1192
805797	11/12/2017	210	3566.31	1192
805807	11/12/2017	975	8975.3	1192
805815	11/12/2017	36	1314.17	1192
805800	11/12/2017	124	1951.1	1510
805829	11/12/2017	205	3451.17	1510
806056	11/12/2017	146	1757	1510
805802	11/12/2017	244	3964.87	1510
805799	11/12/2017	249	4230.97	1510
805806	11/12/2017	279	4337.79	1510
805808	11/12/2017	280	3496.01	1510
805810	11/12/2017	222	3458.69	1510
805882	11/12/2017	171	2630.27	21
805883	11/12/2017	123	2362.05	21
805876	11/12/2017	83	1375.76	103
805887	11/12/2017	71	1229.53	148
806064	11/12/2017	174	3121.6	148
805874	11/12/2017	83	1625.32	148
805878	11/12/2017	76	1375.84	148
805885	11/12/2017	106	2029.83	148
805787	11/12/2017	240	3535.97	178
805794	11/12/2017	243	3727.34	178
805780	11/12/2017	246	3665.3	178
805785	11/12/2017	3779	59060.96	178
805875	11/12/2017	76	1641.32	189
805893	11/12/2017	67	1338.45	200
805888	11/12/2017	230	3068.62	252
805891	11/12/2017	168	2545.47	252
805886	11/12/2017	100	1657.64	252
806062	11/12/2017	116	2333.49	329
805870	11/12/2017	94	1504.24	329
805871	11/12/2017	139	2712.22	329
805879	11/12/2017	127	2318.27	329
805881	11/12/2017	67	1375.09	329
805884	11/12/2017	138	2415.03	329
804969	11/12/2017	191	2391.74	329
805889	11/12/2017	78	1281.02	329
805880	11/12/2017	77	1631.63	419
805782	11/12/2017	102	1985.33	615
805783	11/12/2017	80	1397.57	615
805784	11/12/2017	75	1555.19	615
805788	11/12/2017	93	1804.59	615
805789	11/12/2017	241	3337.43	615
805790	11/12/2017	189	2588.96	615
805791	11/12/2017	74	1460.71	615
805792	11/12/2017	96	1674.22	615
805793	11/12/2017	167	3264.73	615
806063	11/12/2017	83	2557.66	615
805773	11/12/2017	90	1620.99	615
805774	11/12/2017	70	1610.38	615
806060	11/12/2017	262	2843.96	615
805776	11/12/2017	153	2788.29	615
805778	11/12/2017	158	2374.23	615
805779	11/12/2017	154	2694.3	615
805781	11/12/2017	216	3953.29	615
805786	11/12/2017	101	1634.69	615
805872	11/12/2017	76	2446.26	833
805892	11/12/2017	105	1206.73	932
806061	11/12/2017	115	1970.04	957
805877	11/12/2017	91	1559.85	957
805988	11/12/2017	80	1660.09	37
806018	11/12/2017	116	1653.4	82
806020	11/12/2017	138	2013.48	301
806002	11/12/2017	122	1922.98	305
805798	11/12/2017	260	2977.24	325
806022	11/12/2017	89	1632.95	393
806011	11/12/2017	111	1723.94	502
805983	11/12/2017	313	5721.09	540
806013	11/12/2017	226	3681.51	744
805833	11/12/2017	241	5416.86	1306
804537	09/12/2017	151	2404.19	98
804544	09/12/2017	96	1464.26	98
804543	09/12/2017	93	1501.37	317
804341	07/12/2017	143	3713.45	317
804549	08/12/2017	211	3227.41	493
804501	09/12/2017	94	1887.44	584
804538	09/12/2017	62	1226.3	584
804539	09/12/2017	92	1422.43	584
804540	08/12/2017	79	1420.49	584
804547	08/12/2017	77	1299.9	584
804342	07/12/2017	151	2518	584
804343	08/12/2017	84	1368.25	617
805666	09/12/2017	170	2692.26	646
803411	07/12/2017	1382	24087.35	1287
804536	08/12/2017	157	2758.87	1657
806041	11/12/2017	61	1243.6	129
805976	11/12/2017	114	2049.44	179
805973	11/12/2017	177	3234.1	183
806003	11/12/2017	59	1309.71	183
805796	11/12/2017	211	4099.16	227
805811	11/12/2017	112	2274.48	227
805818	11/12/2017	145	2720.61	227
805825	11/12/2017	696	9433.58	227
806017	11/12/2017	178	2924.96	265
805961	11/12/2017	164	2431.37	284
805828	11/12/2017	165	2469.43	325
805838	11/12/2017	121	2082.96	325
805803	11/12/2017	165	3397.23	325
806048	11/12/2017	58	1661.19	379
805972	11/12/2017	194	2415.37	487
806037	11/12/2017	234	2552.47	530
806047	11/12/2017	71	1357.12	556
805960	11/12/2017	169	3435	601
806044	11/12/2017	63	1364.16	605
806073	11/12/2017	107	1748.62	617
805968	11/12/2017	90	1609.53	676
805996	11/12/2017	81	1556.63	709
805656	11/12/2017	163	3032.34	738
806030	11/12/2017	209	4116.49	801
806403	11/12/2017	168	3156.72	897
806404	11/12/2017	69	1148.78	897
806046	11/12/2017	60	1433.82	957
805830	11/12/2017	84	1642.04	1170
805832	11/12/2017	67	1195.43	1170
805970	11/12/2017	123	1609.17	1186
805975	11/12/2017	103	2079.82	1216
805962	11/12/2017	104	1901.84	1229
806043	11/12/2017	48	1225.98	1235
806023	11/12/2017	140	2902.56	1262
806029	11/12/2017	145	2460.13	1305
805826	11/12/2017	101	1813.15	1306
805835	11/12/2017	217	5488.38	1306
805836	11/12/2017	234	4649.05	1306
805821	11/12/2017	285	5959.93	1306
805823	11/12/2017	220	3422.85	1306
805824	11/12/2017	125	1827.31	1306
806035	11/12/2017	77	1475.18	1354
806040	11/12/2017	287	7927.57	1376
806049	11/12/2017	55	1561.87	1511
806039	11/12/2017	210	3753.12	1520
805958	11/12/2017	147	2499.83	1524
806059	11/12/2017	189	3305.75	1526
805827	11/12/2017	175	2814.06	1547
805831	11/12/2017	208	3000.1	1547
805834	11/12/2017	168	3001.11	1547
805820	11/12/2017	456	5764.37	1547
805864	11/12/2017	377	5021.07	1583
805966	11/12/2017	173	2483.37	11
806015	11/12/2017	106	1812.06	36
805957	11/12/2017	144	1310.11	66
806004	11/12/2017	94	1606.75	82
805985	11/12/2017	207	3860.07	102
805971	11/12/2017	72	1390.97	130
805997	11/12/2017	105	2009.63	165
806031	11/12/2017	198	3682.1	169
805999	11/12/2017	192	3521.93	179
805978	11/12/2017	133	2221.94	238
806033	11/12/2017	119	1868.98	243
806027	11/12/2017	80	1362.35	244
805964	11/12/2017	306	3608.52	264
806021	11/12/2017	158	3089.83	267
806032	11/12/2017	89	1643.53	282
805969	11/12/2017	132	2297.4	284
805967	11/12/2017	90	2019.62	301
805986	11/12/2017	204	2436.55	315
805993	11/12/2017	54	1367.8	315
805804	11/12/2017	135	2558.89	325
805805	11/12/2017	110	2068.5	325
805809	11/12/2017	469	7624.93	325
805813	11/12/2017	99	1935.98	325
806334	11/12/2017	95	1322.82	415
806006	11/12/2017	107	1857.67	416
806294	11/12/2017	39	1384.05	468
806026	11/12/2017	129	2784.67	498
805979	11/12/2017	122	1357.57	507
806025	11/12/2017	95	1920.08	514
805987	11/12/2017	68	1277.64	514
805977	11/12/2017	149	2440.86	615
805992	11/12/2017	110	2128.89	616
805989	11/12/2017	256	4310.91	618
806010	11/12/2017	91	1374.28	641
805980	11/12/2017	135	3019.69	684
806000	11/12/2017	191	4817.34	728
806007	11/12/2017	179	3740.34	767
806012	11/12/2017	95	1876.58	767
806009	11/12/2017	208	3628.76	808
805959	11/12/2017	77	1777.34	808
805998	11/12/2017	116	2015.6	844
806028	11/12/2017	90	1797.4	855
805984	11/12/2017	98	1903.18	891
806024	11/12/2017	86	1504.24	906
805981	11/12/2017	93	1724.75	974
805812	11/12/2017	38	2129.59	1170
806008	11/12/2017	151	3218.19	1226
806036	11/12/2017	141	2775.4	1229
805837	11/12/2017	79	1412.94	1306
805991	11/12/2017	95	2205.44	1310
806019	11/12/2017	260	3164.17	1328
805990	11/12/2017	264	3449.49	1369
806016	11/12/2017	91	1957.06	1381
805995	11/12/2017	158	2293.08	1396
805982	11/12/2017	174	2739.04	1498
805817	11/12/2017	175	3402.59	1547
805822	11/12/2017	189	2325.6	1547
806034	11/12/2017	144	2647.24	1614
805965	11/12/2017	85	1518.66	1636
805994	11/12/2017	177	3280.14	1686
806058	12/12/2017	197	3828.41	584
805659	08/12/2017	329	5539.28	1287
805660	08/12/2017	401	6435.84	1287
806653	12/12/2017	217	2625.87	21
806639	12/12/2017	683	7680.44	59
806627	12/12/2017	194	2856.7	59
806633	12/12/2017	186	2729.87	59
806620	12/12/2017	73	1373.39	129
806645	12/12/2017	237	2385.17	129
806624	12/12/2017	167	1241.62	129
806629	12/12/2017	290	6717.33	129
806630	12/12/2017	137	2000.34	129
806634	12/12/2017	159	2964.68	129
806670	12/12/2017	1007	14159.34	145
806665	12/12/2017	102	1696.52	227
806648	12/12/2017	382	4588.34	234
806667	12/12/2017	139	1824.96	238
806669	12/12/2017	217	3913.35	238
806638	12/12/2017	286	4281.85	290
806636	12/12/2017	118	1336.43	423
806637	12/12/2017	393	5735.01	423
806656	12/12/2017	122	1987.22	432
806678	12/12/2017	112	1992.75	432
806651	12/12/2017	476	8039.45	502
806718	12/12/2017	96	1727.32	529
806647	12/12/2017	78	1536.6	579
806660	12/12/2017	171	1931.95	615
806657	12/12/2017	317	4134.71	615
806644	12/12/2017	1129	18110.17	708
806628	12/12/2017	747	9509.05	728
806650	12/12/2017	203	3502.87	767
806672	12/12/2017	339	8669.15	808
806649	12/12/2017	311	8810.37	808
806664	12/12/2017	113	1646.59	809
806635	12/12/2017	500	5942.36	904
806631	12/12/2017	1738	11304	1237
806686	12/12/2017	90	1244.64	1306
806658	12/12/2017	129	2400.64	1306
806661	12/12/2017	96	2424.26	1306
806652	12/12/2017	83	1462.38	1306
806609	12/12/2017	416	7376.58	1615
806654	12/12/2017	226	4359.66	1639
806737	12/12/2017	134	2390.93	1675
806854	12/12/2017	5636	155246.56	1506
806855	12/12/2017	978	25640.96	1506
806447	12/12/2017	2089	37855.04	1506
806448	12/12/2017	2615	83657.28	1506
806616	12/12/2017	2557	30015.98	393
806617	12/12/2017	199	3637.01	393
806615	12/12/2017	2369	42461.37	468
806781	12/12/2017	940	12634.87	1615
806618	12/12/2017	6080	44719.31	1638
806677	12/12/2017	130	2419.24	21
806681	12/12/2017	164	2816.57	40
806695	12/12/2017	472	3922.43	60
806696	12/12/2017	128	1584.54	60
806688	12/12/2017	329	4677.67	71
806692	12/12/2017	248	2831.68	82
806623	12/12/2017	255	6202.35	129
806694	12/12/2017	221	5321.28	227
806713	12/12/2017	144	3207.32	293
806691	12/12/2017	582	12513.39	329
806625	12/12/2017	427	5446.9	397
806640	12/12/2017	333	4286.22	423
806662	12/12/2017	192	2573.72	432
806698	12/12/2017	219	2624	467
806619	12/12/2017	517	8492.61	481
806663	12/12/2017	302	5047.03	498
806715	12/12/2017	69	1891.56	523
806697	12/12/2017	177	2333.66	579
806679	12/12/2017	91	2135.59	615
806687	12/12/2017	284	3545.69	738
806684	12/12/2017	347	7361.49	743
806682	12/12/2017	108	2154.19	767
806666	12/12/2017	150	2120.8	809
806621	12/12/2017	864	10041.1	904
806719	12/12/2017	177	2787.75	1196
806721	12/12/2017	76	1975.85	1303
806683	12/12/2017	127	2284.79	1306
806693	12/12/2017	47	1352.6	1306
806671	12/12/2017	137	2449.15	1306
806673	12/12/2017	89	1584.54	1306
806724	12/12/2017	122	2370.04	1328
806690	12/12/2017	474	9419.04	1428
806680	12/12/2017	198	2565.33	1510
806674	12/12/2017	120	2523.73	1510
806968	12/12/2017	1835	22139.95	1632
806646	12/12/2017	388	5513.21	1639
806606	12/12/2017	228	3197.62	379
806071	12/12/2017	1606	26514.03	1287
806736	12/12/2017	69	1374.66	8
806706	12/12/2017	124	2541.57	8
806716	12/12/2017	96	2039.23	35
806655	12/12/2017	97	1726.12	40
806643	12/12/2017	83	3438.83	59
806689	12/12/2017	121	2399.14	227
806786	12/12/2017	871	11176.85	227
806735	12/12/2017	152	2473.19	244
806734	12/12/2017	179	2613.49	276
807174	12/12/2017	78	5562.27	305
806732	12/12/2017	145	2706.34	305
806723	12/12/2017	135	1977.33	307
806707	12/12/2017	152	1544.48	315
806685	12/12/2017	235	15242.72	325
806676	12/12/2017	173	2606.84	325
806782	12/12/2017	124	1850.39	325
806783	12/12/2017	223	3889.23	325
806659	12/12/2017	222	3989.34	329
806675	12/12/2017	97	1472.77	329
806668	12/12/2017	300	4898.56	337
806722	12/12/2017	102	1800.21	371
806712	12/12/2017	103	1861.02	391
806626	12/12/2017	741	10703.49	397
806641	12/12/2017	284	4077.3	423
806787	12/12/2017	330	5754.68	498
806709	12/12/2017	160	2406.52	530
806711	12/12/2017	148	2910.59	684
806727	12/12/2017	59	1214.37	709
806710	12/12/2017	133	2786.85	710
806729	12/12/2017	131	2387.01	744
806725	12/12/2017	139	1481.95	750
806726	12/12/2017	107	2162.72	756
806699	12/12/2017	140	10237.27	809
806739	12/12/2017	124	4651.27	851
806733	12/12/2017	106	1803.42	974
806784	12/12/2017	130	2135.01	974
806785	12/12/2017	130	2135.01	974
806740	12/12/2017	30	1567.25	1139
806714	12/12/2017	102	1657.85	1192
806728	12/12/2017	52	1280.45	1210
806738	12/12/2017	127	2821.92	1210
806720	12/12/2017	90	2279.97	1262
806730	12/12/2017	123	2365.7	1354
806708	12/12/2017	159	3238.76	1492
806717	12/12/2017	132	2515.18	1498
806731	12/12/2017	114	1650.87	1596
806969	12/12/2017	1837	22184.27	1632
807055	12/12/2017	271	6759.37	276
807182	12/12/2017	998	12226.05	897
807051	12/12/2017	2411	19296.7	1509
807052	12/12/2017	4144	54952.81	1509
804982	09/12/2017	1864	23320.58	98
804535	07/12/2017	155	2639.06	475
804545	09/12/2017	102	2054.3	584
805247	09/12/2017	353	3920.83	845
804187	08/12/2017	472	4132.29	1278
805297	08/12/2017	28	247.25	1278
804546	08/12/2017	170	2078.52	1278
804541	09/12/2017	184	2730.67	1287
804542	09/12/2017	237	2369.89	1287
806632	12/12/2017	507	9244.75	481
806622	12/12/2017	879	10082.28	728
806608	12/12/2017	1040	16503.38	1515
806408	12/12/2017	148	2535.2	1615
807302	13/12/2017	70	1199.38	89
807278	13/12/2017	676	5772	110
807293	13/12/2017	362	3403.2	179
807277	13/12/2017	279	6130.17	227
807249	13/12/2017	373	7328.24	227
807334	13/12/2017	293	4323.26	265
807308	13/12/2017	631	10050.42	378
807266	13/12/2017	400	8340.9	397
807340	13/12/2017	280	5713.46	470
807325	13/12/2017	325	7620.61	615
807344	13/12/2017	398	4637.4	656
807409	13/12/2017	42	1207.75	673
807321	13/12/2017	95	1551.68	709
807268	13/12/2017	278	3033.98	729
807330	13/12/2017	377	3086.2	870
807285	13/12/2017	303	5330.22	897
807273	13/12/2017	674	5321.26	938
807503	13/12/2017	734	11098.58	1354
807322	13/12/2017	567	9494.1	1389
807254	13/12/2017	1043	13992.39	1522
807332	13/12/2017	499	8834.98	1620
807305	13/12/2017	311	5364.72	1637
807431	13/12/2017	309	4397.28	148
807428	13/12/2017	217	4927.2	148
807421	13/12/2017	113	1432.04	178
807422	13/12/2017	249	4828.37	200
807430	13/12/2017	70	2696.83	329
807429	13/12/2017	146	2830.7	329
807357	13/12/2017	165	2166.69	419
807424	13/12/2017	744	14884.86	492
807425	13/12/2017	379	5607.02	492
807426	13/12/2017	1633	32321.62	492
807427	13/12/2017	3016	22846.86	492
807508	13/12/2017	48	3653.56	620
807423	13/12/2017	551	7023.19	1354
807303	13/12/2017	78	1250.26	89
807315	13/12/2017	270	6028.48	103
807261	13/12/2017	111	2254.59	110
807320	13/12/2017	145	2436.37	137
807491	13/12/2017	61	1242.03	186
807495	13/12/2017	288	4770.62	191
807316	13/12/2017	168	2302.55	307
807258	13/12/2017	79	1608.41	397
807265	13/12/2017	111	2032.69	397
807298	13/12/2017	82	1499.88	419
807349	13/12/2017	298	4815.87	419
807307	13/12/2017	71	1501.33	432
807301	13/12/2017	78	1332.42	435
807324	13/12/2017	95	1622.34	435
807351	13/12/2017	392	7147.45	520
807294	13/12/2017	164	3304.59	556
807350	13/12/2017	79	1254.53	609
807341	13/12/2017	117	1720.31	656
807342	13/12/2017	149	2146.35	656
807418	13/12/2017	269	4626.64	729
807297	13/12/2017	241	3787.84	1271
807310	13/12/2017	111	1571.76	1306
807333	13/12/2017	137	2487.85	1354
807348	13/12/2017	113	1610.19	1511
807244	13/12/2017	2111	27247.26	710
807241	13/12/2017	56	1195.58	710
807414	13/12/2017	1340	18553.07	808
807415	13/12/2017	123	8637.18	808
807416	13/12/2017	1376	21071.52	808
807238	13/12/2017	140	2106.95	1192
807242	13/12/2017	1668	34834.73	1192
807246	13/12/2017	307	3799.3	1192
807245	13/12/2017	87	2625.55	1192
807243	13/12/2017	97	1809.59	1210
807247	13/12/2017	656	11149.04	1210
807248	13/12/2017	67	1242.83	1210
807240	13/12/2017	71	1496.88	1210
807239	13/12/2017	1400	23987.56	1210
807417	13/12/2017	2103	32233.65	1294
807524	13/12/2017	13	394.97	1506
807525	13/12/2017	337	6628.43	1506
807046	13/12/2017	2774	33522.75	379
807412	13/12/2017	3984	61867.38	276
807287	13/12/2017	76	1978.18	325
807289	13/12/2017	52	1293.99	325
807290	13/12/2017	62	1510.58	325
807275	13/12/2017	229	5827.41	325
807252	13/12/2017	1112	15518.67	325
807530	13/12/2017	177	2791.34	340
807531	13/12/2017	253	3927.77	340
807532	13/12/2017	233	3588.92	340
807533	13/12/2017	177	2791.34	340
807534	13/12/2017	168	2833.34	340
807535	13/12/2017	177	2791.34	340
807536	13/12/2017	233	3588.92	340
807537	13/12/2017	212	3401.72	340
807528	13/12/2017	450	5698.16	340
807529	13/12/2017	233	3588.92	340
807283	13/12/2017	337	3328	496
807291	13/12/2017	330	4022.34	496
807253	13/12/2017	74	1312.68	496
807257	13/12/2017	188	3092.42	496
807506	13/12/2017	130	2405.16	8
807347	13/12/2017	203	3237.97	37
807361	13/12/2017	129	2710.4	66
807296	13/12/2017	225	3148.28	89
807314	13/12/2017	118	1951.96	89
807496	13/12/2017	489	8735.64	103
807406	13/12/2017	72	1419.5	128
807331	13/12/2017	445	7791.68	137
807381	13/12/2017	102	1918	143
807404	13/12/2017	77	1322.99	148
807363	13/12/2017	90	1954.18	173
807375	13/12/2017	139	2489.91	175
807419	13/12/2017	135	2062.9	179
807369	13/12/2017	94	1786.89	199
807362	13/12/2017	69	1242.2	199
807396	13/12/2017	81	1773.86	206
807498	13/12/2017	68	1454.11	238
807373	13/12/2017	95	2597.52	267
807366	13/12/2017	109	1240.1	284
807299	13/12/2017	51	1259.81	315
807327	13/12/2017	101	2059.58	315
807407	13/12/2017	117	2055.83	329
807274	13/12/2017	275	4597.12	397
807280	13/12/2017	60	1111.39	397
807403	13/12/2017	104	1751.26	416
807295	13/12/2017	150	2617.74	419
807300	13/12/2017	62	1267.7	419
807399	13/12/2017	114	1218.32	423
807317	13/12/2017	130	2208.38	432
807323	13/12/2017	96	1516.21	432
807255	13/12/2017	1694	21169.05	453
807367	13/12/2017	59	1420.48	505
807328	13/12/2017	174	3182.63	520
807384	13/12/2017	102	1392.45	523
807292	13/12/2017	79	2733.03	556
807312	13/12/2017	238	4862.82	591
807365	13/12/2017	134	2033.28	618
807335	13/12/2017	207	3957.49	700
807326	13/12/2017	76	1413.51	709
807389	13/12/2017	147	2368.61	752
807270	13/12/2017	523	9833.43	767
807284	13/12/2017	111	2502.87	767
807497	13/12/2017	59	1449.8	844
807489	13/12/2017	85	1544.4	851
807346	13/12/2017	357	6948.18	879
807256	13/12/2017	87	1410.15	897
807262	13/12/2017	80	1246.34	897
807370	13/12/2017	71	1401.94	912
807339	13/12/2017	195	3856.48	1170
807658	13/12/2017	569	8166.48	1287
807659	13/12/2017	465	6897.12	1287
807388	13/12/2017	103	2830.93	1296
807499	13/12/2017	209	2211.18	1306
807259	13/12/2017	77	1335.14	1369
807264	13/12/2017	433	7386.6	1369
807398	13/12/2017	103	1747.72	1394
807387	13/12/2017	108	1820.45	1413
807377	13/12/2017	85	1865.57	1429
807420	13/12/2017	75	1358.01	1464
807306	13/12/2017	83	1453.89	1511
807288	13/12/2017	198	2933.21	1522
807391	13/12/2017	87	1610.23	1563
807390	13/12/2017	83	1440.83	1588
807405	13/12/2017	58	1017.4	1605
806796	13/12/2017	11894	170853.46	745
806797	13/12/2017	569	11198.4	745
807048	12/12/2017	49	1238.61	148
805894	12/12/2017	84	1612.51	148
806703	12/12/2017	207	3124.12	178
806701	12/12/2017	205	3081.01	178
806700	12/12/2017	126	2205.73	615
805777	12/12/2017	180	2888.26	615
806702	12/12/2017	89	1602.28	710
807047	12/12/2017	72	1229.44	957
806763	12/12/2017	810	10296.87	1202
805890	12/12/2017	264	3267.29	1342
807050	12/12/2017	295	3508.96	1410
805676	12/12/2017	218	3838.13	4
806753	12/12/2017	493	6768.19	4
805678	12/12/2017	164	3339.12	98
805673	12/12/2017	80	1445.46	317
805675	12/12/2017	418	7837.75	493
805671	12/12/2017	148	1434.7	584
806070	12/12/2017	11	1868.16	1287
806072	12/12/2017	22	3040.08	1287
807401	13/12/2017	93	1525.44	4
807393	13/12/2017	110	2286.7	8
807368	13/12/2017	147	1893.53	11
807394	13/12/2017	163	2864.99	30
807378	13/12/2017	145	2850.4	35
807392	13/12/2017	31	1373.03	82
807374	13/12/2017	117	2114.66	82
807304	13/12/2017	100	1719.61	89
807372	13/12/2017	142	1260.78	129
807250	13/12/2017	242	4994.32	227
807410	13/12/2017	147	2006.66	238
807345	13/12/2017	353	5113.37	244
807309	13/12/2017	673	4796.16	293
